Date,Open,High,Low,Close,Adj Close,Volume
2019-01-31,6.360000,6.400000,6.210000,6.350000,6.192878,71227900
2019-02-01,6.260000,6.260000,6.090000,6.130000,5.978322,45701700
2019-02-04,6.120000,6.120000,5.980000,6.060000,5.910053,33474700
2019-02-05,6.050000,6.090000,6.020000,6.040000,5.890548,27216200
2019-02-06,6.080000,6.110000,6.040000,6.050000,5.900301,23624000
2019-02-07,6.020000,6.030000,5.950000,5.960000,5.812528,39599500
2019-02-08,5.960000,6.190000,5.960000,6.160000,6.007579,37475100
2019-02-11,6.190000,6.230000,6.130000,6.210000,6.056342,23293400
2019-02-12,6.210000,6.260000,6.150000,6.240000,6.085599,29400700
2019-02-13,6.270000,6.350000,6.260000,6.320000,6.163620,18786100
2019-02-14,6.310000,6.340000,6.270000,6.300000,6.144116,18292800
2019-02-15,6.300000,6.330000,6.260000,6.320000,6.163620,20775700
2019-02-19,6.130000,6.190000,6.120000,6.170000,6.017333,22651500
2019-02-20,6.050000,6.120000,6.030000,6.100000,5.949064,22922800
2019-02-21,6.100000,6.170000,6.090000,6.150000,5.997827,25796000
2019-02-22,6.150000,6.250000,6.140000,6.240000,6.085599,26931600
2019-02-25,6.280000,6.280000,6.110000,6.150000,5.997827,32257700
2019-02-26,6.150000,6.200000,6.110000,6.120000,5.968569,27324400
2019-02-27,6.150000,6.150000,6.070000,6.120000,5.968569,22102900
2019-02-28,6.100000,6.130000,6.070000,6.090000,5.939312,26216800
2019-03-01,6.120000,6.170000,6.080000,6.110000,5.958817,24788200
2019-03-04,6.130000,6.140000,6.030000,6.080000,5.929558,26505800
2019-03-05,6.090000,6.190000,6.090000,6.160000,6.007579,18795000
2019-03-06,6.120000,6.130000,6.060000,6.100000,5.949064,21097500
2019-03-07,6.070000,6.080000,6.020000,6.030000,5.880796,17579400
2019-03-08,5.960000,6.090000,5.950000,6.070000,5.919806,28689400
2019-03-11,6.050000,6.170000,6.040000,6.140000,5.988074,26335800
2019-03-12,6.180000,6.250000,6.150000,6.200000,6.046589,20990500
2019-03-13,6.150000,6.180000,6.130000,6.140000,5.988074,16889800
2019-03-14,6.170000,6.250000,6.150000,6.220000,6.066094,18598000
2019-03-15,6.340000,6.420000,6.310000,6.390000,6.231888,22230200
2019-03-18,6.370000,6.380000,6.310000,6.330000,6.173373,20221100
2019-03-19,6.380000,6.410000,6.320000,6.350000,6.192878,23996100
2019-03-20,6.290000,6.330000,6.210000,6.290000,6.134363,23309800
2019-03-21,6.260000,6.340000,6.240000,6.260000,6.105105,31097600
2019-03-22,5.940000,6.020000,5.760000,5.880000,5.734508,95614700
2019-03-25,5.930000,5.950000,5.830000,5.870000,5.724755,34181200
2019-03-26,5.860000,5.870000,5.800000,5.820000,5.675992,23046800
2019-03-27,5.810000,5.860000,5.780000,5.820000,5.675992,24587100
2019-03-28,5.720000,5.740000,5.660000,5.690000,5.549209,40834100
2019-03-29,5.740000,5.760000,5.690000,5.720000,5.578466,23922300
2019-04-01,5.780000,5.800000,5.750000,5.770000,5.627229,18024900
2019-04-02,5.830000,5.850000,5.770000,5.810000,5.666240,16224300
2019-04-03,5.920000,5.960000,5.890000,5.900000,5.754013,21194900
2019-04-04,5.950000,5.960000,5.880000,5.900000,5.754013,17011000
2019-04-05,5.930000,5.940000,5.910000,5.920000,5.773518,9515600
2019-04-08,5.940000,5.960000,5.900000,5.960000,5.812528,10652700
2019-04-09,5.890000,5.920000,5.850000,5.860000,5.715003,14416600
2019-04-10,5.860000,5.890000,5.840000,5.850000,5.705250,13640900
2019-04-11,5.860000,5.900000,5.840000,5.870000,5.724755,12022900
2019-04-12,5.900000,5.960000,5.880000,5.940000,5.793023,16105100
2019-04-15,5.730000,5.730000,5.630000,5.640000,5.500445,39245500
2019-04-16,5.680000,5.720000,5.660000,5.680000,5.539456,21111600
2019-04-17,5.760000,5.870000,5.750000,5.820000,5.675992,26628100
2019-04-18,5.800000,5.840000,5.770000,5.810000,5.666240,13496600
2019-04-22,5.840000,5.840000,5.780000,5.810000,5.666240,11826100
2019-04-23,5.770000,5.810000,5.750000,5.800000,5.656487,15914700
2019-04-24,5.810000,5.840000,5.760000,5.790000,5.646735,23394900
2019-04-25,5.340000,5.350000,5.200000,5.300000,5.168859,72436300
2019-04-26,5.340000,5.450000,5.330000,5.360000,5.227374,27525200
2019-04-29,5.360000,5.370000,5.300000,5.320000,5.188364,24526200
2019-04-30,5.240000,5.330000,5.230000,5.280000,5.149354,29843800
2019-05-01,5.310000,5.340000,5.220000,5.220000,5.090838,24970500
2019-05-02,5.210000,5.220000,5.150000,5.190000,5.061581,29368500
2019-05-03,5.140000,5.210000,5.130000,5.180000,5.051828,28702900
2019-05-06,5.060000,5.160000,5.050000,5.140000,5.012818,28199200
2019-05-07,5.070000,5.100000,4.980000,5.040000,4.915292,39943400
2019-05-08,4.990000,5.040000,4.980000,4.980000,4.856777,22076200
2019-05-09,4.920000,4.970000,4.900000,4.950000,4.827519,29449800
2019-05-10,4.910000,4.960000,4.860000,4.930000,4.808014,22776500
2019-05-13,4.830000,4.860000,4.800000,4.820000,4.700736,23964600
2019-05-14,4.830000,4.850000,4.760000,4.770000,4.651973,32932800
2019-05-15,4.720000,4.800000,4.710000,4.770000,4.651973,21222100
2019-05-16,4.900000,5.000000,4.890000,4.960000,4.837272,75182300
2019-05-17,4.950000,5.020000,4.930000,4.940000,4.817766,34831200
2019-05-20,5.070000,5.120000,5.000000,5.080000,4.954302,42968100
2019-05-21,5.170000,5.170000,5.090000,5.100000,4.973807,24851200
2019-05-22,5.110000,5.160000,5.100000,5.130000,5.058610,20785600
2019-05-23,4.980000,5.000000,4.950000,4.970000,4.900837,17333300
2019-05-24,5.120000,5.150000,5.040000,5.120000,5.048750,22388800
2019-05-28,5.080000,5.110000,5.000000,5.010000,4.940281,19535700
2019-05-29,4.940000,5.050000,4.930000,5.040000,4.969863,23746100
2019-05-30,5.040000,5.150000,5.030000,5.090000,5.019167,24526200
2019-05-31,5.020000,5.080000,5.000000,5.050000,4.979724,16180100
2019-06-03,5.000000,5.040000,4.960000,4.990000,4.920559,24869000
2019-06-04,5.070000,5.090000,5.030000,5.030000,4.960003,22725500
2019-06-05,5.070000,5.070000,4.990000,5.050000,4.979724,15803200
2019-06-06,5.030000,5.050000,5.000000,5.020000,4.950141,15510600
2019-06-07,5.050000,5.100000,5.040000,5.080000,5.009306,16326000
2019-06-10,5.050000,5.070000,4.960000,4.980000,4.910698,25758100
2019-06-11,5.110000,5.190000,5.090000,5.160000,5.088193,26815900
